id,latitude,longitude,price,minimum_nights,reviews_per_month,rate,num_bedroom,num_skytrain,num_bustop,num_restaurant,num_parks,num_market,dis_skytrain,dis_bustop,dis_restaurant,dis_parks,dis_market
5638429,49.27899,-123.11768,129,30,0.62,4.87,1,8,34,91,7,3,393.17,105.87,12.19,77.26,122.1
5642121,49.26914,-123.05684,207,1,3.86,4.83,1,0,8,1,2,0,1090.29,5.74,114.59,192.01,767.3
5649604,49.27694,-123.06243,249,3,0.86,4.83,2,0,4,7,2,1,1616.55,414.35,403.84,300.9,348.71
5670706,49.28722,-123.12588,139,360,0.28,4.93,1,5,31,69,7,3,473.82,35.32,94.04,96.13,170.23
5747556,49.27213668823242,-123.07023620605467,199,5,1.08,4.74,1,1,10,46,4,5,953.59,58.89,32.73,153.93,263.0
5759976,49.27851,-123.09941,125,4,0.39,4.87,1,3,33,34,5,1,541.47,48.89,22.81,289.79,312.09
5795871,49.28084,-123.12598,93,30,0.11,5.0,1,4,35,97,4,3,563.28,42.09,79.66,31.24,170.71
5814747,49.24554,-123.05089,120,4,4.29,4.91,1,2,15,0,2,0,389.83,159.55,645.45,136.54,829.59
5857194,49.28669,-123.06221,214,2,5.07,4.74,1,0,12,4,5,0,2624.73,211.34,182.48,46.44,760.73
5877217,49.28941,-123.12908,120,30,0.27,4.88,1,1,21,69,5,4,792.21,35.25,147.89,311.15,273.55
5881530,49.27675,-123.06537,154,2,3.86,4.93,2,0,8,19,1,3,1551.04,340.92,292.68,201.7,291.81
5919685,49.25486,-123.10583,325,3,0.07,5.0,3,1,7,20,5,0,962.43,350.91,328.33,82.37,530.74
6018284,49.27572,-123.06039,764,4,0.21,4.68,4,0,4,1,1,0,1536.8,312.6,424.06,307.41,548.11
6032973,49.26442,-123.19224,1147,3,0.39,5.0,4,0,13,4,1,0,5225.69,122.25,377.17,160.79,592.7
6045404,49.24506,-123.09533,493,14,0.29,4.93,4,0,11,16,0,4,1556.83,370.76,395.28,717.7,391.66
6128764,49.27915828402665,-123.12338544921194,442,1,1.45,4.91,2,4,36,119,5,5,504.77,37.96,4.4,262.89,135.71
6134895,49.25679,-123.07926,379,3,2.09,4.82,3,1,10,3,3,1,926.63,289.79,427.91,233.26,491.05
6166558,49.26649,-123.12179,200,30,0.06,4.6,2,3,15,29,6,0,442.06,123.29,90.98,182.68,547.49
6226872,49.26407,-123.03992,50,3,0.68,4.73,1,2,18,2,2,0,620.06,229.32,401.39,434.85,718.54
6239107,49.27809,-123.12919,196,60,0.14,4.64,2,2,33,75,3,5,659.8,80.81,91.66,353.11,174.23
6270968,49.27912,-123.12066,350,30,0.4,4.84,2,7,45,122,6,5,400.73,79.33,33.41,143.0,91.71
6324453,49.26071,-123.09265,850,4,0.68,4.86,4,0,16,20,4,3,1133.55,189.29,221.57,293.2,221.83
6347338,49.25076,-123.10873,135,30,0.86,4.9,2,1,7,2,0,0,544.61,233.19,475.45,500.35,586.26
6364673,49.27729,-123.11603,266,1,0.3,4.72,2,6,23,67,6,4,524.71,89.68,26.23,214.08,327.02
6365193,49.2716,-123.06175,125,5,0.06,4.8,2,0,4,2,2,0,1079.08,425.25,378.92,359.33,659.77
6407591,49.26624,-123.04491,239,14,0.1,4.5,3,1,11,8,1,1,811.54,41.9,239.67,247.37,325.55
6416204,49.27942,-123.13355,153,30,1.78,4.94,1,0,22,41,3,3,1004.18,141.46,173.0,293.52,183.28
6421331,49.28038,-123.02865,250,30,0.63,4.95,2,0,21,4,2,0,2035.75,96.6,110.25,425.5,871.72
6425616,49.28113,-123.10764,529,30,2.8,4.87,2,6,41,57,8,3,227.56,45.94,30.0,220.85,137.62
6452450,49.29241,-123.13471,105,30,0.04,4.75,1,0,12,53,5,5,1316.91,80.58,57.59,140.99,81.47
6468462,49.26742,-123.0665,305,5,0.13,4.92,2,3,9,25,2,4,517.58,233.97,228.22,133.74,216.23
6493890,49.26644,-123.08922,115,30,0.44,4.81,1,1,9,8,5,2,734.48,86.93,348.11,120.26,420.5
6494884,49.27177,-123.06063,475,4,0.6,4.95,3,0,4,2,2,0,1134.58,347.15,324.27,418.37,734.53
6602481,49.27806,-123.13061,160,5,1.22,4.7,1,2,30,66,4,4,743.1,54.74,58.15,336.17,147.31
6611269,49.25472,-123.03387,65,30,0.63,4.84,1,2,12,3,3,0,668.63,41.97,473.01,260.07,1827.94
6643391,49.27551,-123.12431,185,30,0.25,4.58,1,2,33,85,7,7,205.26,51.5,48.88,128.37,25.24
6645469,49.26049,-123.17747,178,3,3.35,4.95,1,0,9,16,1,1,4323.69,285.58,404.0,439.62,439.12
6732143,49.2482,-123.09623,90,14,2.47,4.86,1,0,18,32,1,2,1426.8,95.77,337.24,382.36,375.63
6812180,49.27853,-123.09265,258,3,3.2,4.91,2,2,19,12,5,0,652.71,224.0,339.28,305.44,649.34
6854409,49.26408,-123.12831,180,4,0.3,4.83,2,1,17,25,4,0,955.77,102.68,54.18,156.19,732.85
6867548,49.23443,-123.10683,271,30,1.1,4.9,2,1,13,0,0,0,724.45,136.94,650.12,505.7,977.42
6871805,49.2439,-123.08738,115,1,1.49,4.85,2,0,11,5,1,2,2146.85,220.98,285.9,365.96,195.82
6939529,49.22347,-123.14169,160,4,1.47,4.75,1,0,13,0,1,0,1885.05,121.29,723.13,413.09,745.75
6977279,49.217,-123.09479,198,5,0.26,4.76,4,0,5,1,1,0,1807.03,278.87,339.17,482.77,953.03
7022315,49.22261,-123.10396,200,30,0.22,4.76,4,1,12,6,1,2,970.55,184.53,287.92,379.31,247.33
7025378,49.22609,-123.16761,198,1,1.57,4.97,1,0,4,0,1,0,3613.53,141.68,1022.22,242.04,897.34
7027063,49.24631,-123.08651,120,30,0.14,5.0,1,0,12,9,1,2,2140.13,261.08,255.82,444.96,318.82
7032078,49.28122,-123.02748,120,2,0.91,4.86,1,0,23,4,1,0,2071.71,81.25,7.16,455.07,781.62
7034128,49.28053,-123.02698,220,30,0.66,4.84,2,0,24,4,1,0,1987.08,88.19,86.16,476.26,749.49
7054627,49.2308,-123.07286,80,30,0.79,4.87,1,0,13,0,1,0,2305.06,202.07,513.7,243.0,511.13
7071924,49.27832,-123.12194,226,1,4.14,4.36,1,5,38,128,7,6,420.59,57.45,56.1,244.11,40.13
7091335,49.23738,-123.06686,70,30,0.27,4.5,2,0,12,22,1,2,1453.85,97.35,89.4,158.23,118.75
7112627,49.26746,-123.12785,283,7,0.13,5.0,2,2,9,15,5,0,887.34,136.84,301.67,239.57,799.91
7148892,49.25558,-123.11997,130,1,2.33,4.77,1,2,10,18,4,1,772.91,169.56,183.61,123.74,362.13
7162553,49.26686,-123.09706,195,7,0.3,4.34,1,2,21,17,3,2,741.5,91.62,259.68,118.39,485.15
7206626,49.2559,-123.18094,115,32,0.32,4.76,1,0,10,4,1,0,4758.63,266.82,288.97,137.25,907.03
7327653,49.27749,-123.12297,250,30,0.05,5.0,1,4,36,117,6,7,337.26,144.23,139.68,125.48,158.2
7432239,49.26405,-123.18769,202,30,0.64,4.97,2,0,17,10,2,1,4913.44,71.14,60.56,246.09,461.91
7438069,49.2524,-123.10314,546,3,2.99,4.83,4,1,14,26,4,1,988.37,149.68,153.16,195.3,335.78
7478857,49.2724838256836,-123.06219482421876,100,29,2.37,4.79,1,0,2,2,1,0,1154.36,413.65,292.31,338.49,596.37
7548858,49.26595,-123.09794,225,30,1.55,4.89,1,2,24,28,2,3,821.21,177.34,170.31,220.46,365.96
7574951,49.2661,-123.1833,99,60,1.09,4.93,1,0,20,17,2,3,4552.17,175.48,201.53,290.89,305.65
7639521,49.28185,-123.10456,196,2,7.71,4.94,1,5,46,63,7,3,439.44,57.86,28.27,12.16,205.28
7674840,49.27576,-123.06508,225,3,0.17,4.6,3,0,5,21,3,3,1445.69,326.01,205.9,273.86,311.49
7679929,49.26023,-123.08671,218,2,1.27,4.83,1,1,11,16,3,2,830.24,171.0,258.33,430.58,343.14
7716459,49.28062,-123.10494,200,2,0.11,4.86,1,7,45,64,8,3,344.96,10.39,70.72,95.77,244.1
7787115,49.26984,-123.17918,722,14,0.07,4.86,3,0,7,3,4,1,4188.06,161.78,268.2,198.89,242.11
7804061,49.28253,-123.0918,199,3,2.04,4.88,1,0,17,8,2,0,1071.21,75.31,42.27,185.23,655.53
7812180,49.26443,-123.09925,129,1,1.2,4.6,1,1,26,33,2,3,973.75,112.62,101.35,243.65,172.58
7819691,49.26559,-123.14014,250,30,0.8,4.85,1,0,28,33,4,1,1655.38,122.42,89.03,143.79,315.24
7827146,49.24672,-123.09614,425,28,0.23,5.0,3,0,13,26,0,3,1455.08,243.96,351.78,543.98,386.16
7827790,49.27656,-123.13123,75,4,0.07,5.0,1,1,27,50,3,4,712.89,86.46,50.92,164.02,62.61
7838721,49.27991,-123.1054,210,30,1.47,4.67,1,7,40,59,8,3,289.36,67.67,76.43,33.32,198.59
7860380,49.21285,-123.11361,149,31,1.09,4.82,2,1,9,3,2,1,432.6,235.27,352.17,31.82,390.12
7875222,49.26149,-123.1309,128,3,2.35,4.74,1,0,11,19,1,0,1198.78,213.35,207.58,460.21,507.58
7917307,49.2792118,-123.1214803,233,1,7.71,5.0,1,6,48,123,6,5,417.33,47.49,60.56,202.19,65.16
7917938,49.27783,-123.11536,170,60,0.05,5.0,2,8,27,59,6,3,472.17,18.19,53.79,275.39,292.85
7921570,49.2779,-123.12062,339,30,0.61,4.67,2,6,40,123,6,6,385.33,123.95,136.73,154.46,113.29
7931005,49.26339,-123.08925,110,90,0.21,4.73,1,1,13,9,5,2,782.07,104.9,81.47,69.36,84.55
7934230,49.27669,-123.12913,125,180,0.15,4.57,2,2,32,67,4,5,576.2,107.23,73.96,270.87,93.25
7936342,49.27862,-123.09962,162,30,0.34,4.94,1,3,33,35,5,1,556.73,36.07,10.04,270.95,296.32
7986252,49.23191,-123.09369,250,4,0.1,5.0,2,0,19,9,1,1,1670.49,113.3,247.22,416.38,354.08
7989551,49.27483,-123.11601,175,30,0.35,4.97,2,5,16,57,6,2,428.9,40.55,106.37,112.59,314.3
8014842,49.23062,-123.03803,72,3,1.28,4.83,1,1,30,19,0,2,977.05,49.67,336.71,608.19,395.61
8107160,49.27465,-123.15155,398,6,0.07,4.5,4,0,6,15,2,1,2150.7,249.97,167.34,411.01,431.51
8118622,49.27805,-123.12536,800,30,0.22,4.26,2,4,33,109,4,6,464.07,54.92,18.12,178.18,270.54
8171107,49.267456,-123.153473,177,30,0.38,4.91,2,0,13,40,1,4,2421.93,108.61,92.31,195.27,283.45
8210512,49.25368,-123.09956,150,3,0.07,4.25,2,0,8,27,5,1,1282.71,100.55,143.1,177.32,440.59
8210871,49.2756,-123.11176,230,31,0.14,4.82,2,5,14,17,6,0,458.17,236.29,86.45,319.02,549.07
8252104,49.26377,-123.05951,143,2,3.23,4.98,1,2,14,7,1,0,658.27,228.06,206.33,489.21,734.85
8254293,49.28091,-123.11861,180,60,0.65,4.8,1,8,51,99,5,5,173.61,21.21,18.21,189.73,46.82
8356680,49.27662,-123.096,220,2,4.69,4.89,1,2,44,26,3,0,346.99,57.53,149.32,257.69,609.67
8371276,49.2732,-123.12485,255,30,1.05,4.89,2,2,21,47,6,5,260.33,46.93,114.71,143.92,170.42
8429321,49.25904,-123.12737,180,4,2.08,4.97,1,0,11,7,2,1,1024.41,146.63,117.46,432.46,170.04
8434517,49.26132,-123.08084,145,14,1.09,4.78,1,3,15,0,3,0,516.33,110.06,550.9,127.85,653.85
8470134,49.2785,-123.10929,110,90,0.29,4.96,1,8,29,32,9,3,99.86,26.36,135.04,150.36,180.2
8541289,49.27895,-123.12466,293,3,1.21,4.46,2,4,35,113,4,6,529.78,79.1,47.15,217.77,218.13
8616836,49.24796,-123.09164,68,6,0.07,5.0,1,0,14,9,0,2,1761.04,106.41,93.97,588.06,396.59
8656743,49.26698,-123.15767,255,30,0.37,4.64,1,0,12,24,1,2,2727.55,184.85,120.85,425.85,161.6
8672239,49.22846,-123.09686,146,5,1.63,4.89,2,0,16,11,1,2,1417.42,319.57,434.66,180.13,434.01
8736944,49.27545,-123.15314,334,30,0.27,4.83,4,0,5,12,2,1,2268.27,315.67,145.51,291.78,452.65
8743634,49.25945,-123.09143,200,2,3.27,4.82,2,0,17,19,2,2,1139.46,185.3,221.33,156.27,367.51
8900687,49.28033,-123.1008,130,60,0.16,4.77,1,4,36,59,6,1,626.02,16.64,11.87,184.81,98.41
8935357,49.21915,-123.10273,105,30,0.25,4.95,3,0,7,2,2,0,1252.56,58.01,47.24,371.92,583.95
8941830,49.2804,-123.13603,140,30,1.99,4.49,1,0,19,30,1,2,1214.45,128.82,201.56,309.56,283.05
9046022,49.28295,-123.12323,165,30,0.46,4.95,2,7,46,96,6,5,338.0,14.35,22.43,186.94,147.96
9198515,49.26023,-123.09239,475,2,0.37,4.93,3,0,17,21,4,3,1145.4,228.48,259.35,237.84,274.31
9237061,49.27098,-123.16064,86,30,0.29,4.25,1,0,11,18,2,2,2837.93,199.4,327.65,395.46,385.69
9259030,49.28959,-123.05161,50,3,3.46,4.7,1,0,6,0,7,0,3205.39,100.35,918.39,190.04,973.78
9315705,49.26672,-123.16668,198,3,0.13,5.0,1,0,20,27,1,3,3362.86,132.99,168.31,425.29,283.42
9318501,49.24738,-123.10184,400,4,0.09,4.88,6,0,14,27,0,3,1034.92,134.39,40.11,551.45,53.69
9373403,49.27889204713686,-123.10952582395235,494,1,6.87,4.89,3,7,36,39,8,3,58.38,37.08,105.62,118.52,153.65
9450480,49.27377,-123.14986,160,2,0.43,4.25,1,0,6,18,2,1,2029.88,175.52,125.52,374.62,459.64
9490187,49.28143,-123.1256,143,90,0.04,5.0,1,5,36,95,3,4,518.79,8.4,89.2,101.74,99.8
9515931,49.26346,-123.0526,181,2,0.88,4.89,1,1,15,7,1,0,732.21,153.1,284.36,490.7,771.32
9533778,49.28003,-123.06204,120,3,0.44,4.72,2,0,12,17,2,2,1955.99,129.94,104.9,302.18,258.73
9551615,49.23305,-123.03177,107,30,0.15,4.92,1,1,25,33,4,2,591.18,117.67,72.82,248.03,138.52
9562576,49.27546,-123.12481,275,180,0.5,4.93,1,2,31,86,7,7,234.38,59.86,54.34,141.91,51.7
9592923,49.26587,-123.0999,299,2,1.02,4.8,1,2,27,32,2,3,810.73,78.0,36.4,349.45,319.45
9615787,49.27752,-123.11993,134,30,2.24,4.76,1,5,36,119,6,6,361.26,188.29,91.37,89.0,178.53
9636681,49.28377,-123.1061,149,90,0.29,5.0,1,6,38,53,5,4,447.05,105.77,44.66,248.07,155.68
9684392,49.2674,-123.15509,140,30,0.7,5.0,1,0,13,36,1,3,2535.1,84.8,89.26,273.75,183.08
9867831,49.26682,-123.16654,382,2,0.43,5.0,2,0,21,26,1,3,3350.18,147.26,157.94,419.88,293.67
10151493,49.27924,-123.10711,358,3,0.22,4.95,1,8,33,44,9,2,160.63,60.47,25.48,163.43,107.41
10154874,49.27782,-123.12991,215,2,0.49,4.85,1,2,31,73,4,5,685.9,85.56,97.37,331.76,125.35
10193033,49.24289,-123.11954,175,3,0.37,4.9,2,1,9,0,0,0,749.05,77.15,575.82,576.1,1299.95
10231101,49.27153,-123.15416,125,30,0.46,4.58,1,0,11,34,1,2,2363.87,113.38,49.96,464.33,81.66
10523480,49.28668,-123.13599,205,2,2.75,4.86,1,0,20,72,6,5,1178.89,250.87,311.18,66.75,238.25
10541223,49.25291,-123.11915,120,1,3.27,4.81,2,1,14,16,2,1,480.08,271.91,335.35,241.06,310.75
10569670,49.27523,-123.12912,254,3,1.02,4.44,1,1,28,47,5,4,529.06,84.53,124.12,214.33,101.84
10598712,49.28301,-123.12357,300,30,0.76,4.95,2,7,44,95,6,4,363.42,14.3,18.96,212.38,132.51
10612995,49.26545,-123.14055,250,30,0.27,4.86,1,0,30,35,4,1,1688.52,145.66,115.46,137.93,310.54
10618317,49.24354,-123.07279,100,3,0.05,5.0,1,0,15,2,1,0,1330.7,250.94,448.53,476.39,548.33
10619943,49.27036,-123.06444,414,3,1.77,4.94,2,1,7,30,3,3,874.8,376.83,361.89,221.14,431.44
10811008,49.28593,-123.11571,153,1,0.63,4.82,1,7,55,59,4,3,163.1,50.33,29.34,340.81,272.32
10924322,49.28196,-123.10734,293,2,1.72,4.88,1,7,44,59,8,4,318.75,35.22,46.06,197.34,67.56
10939480,49.28037,-123.10059,125,31,1.02,4.88,1,4,37,58,5,1,641.78,22.77,27.72,200.41,92.97
10946286,49.27912,-123.10065,135,32,0.47,4.98,1,3,36,45,6,1,629.03,58.84,26.76,181.88,231.97
10964894,49.27462,-123.12576,99,89,0.39,4.79,1,1,25,69,7,6,279.82,146.16,15.01,201.35,17.04
10992078,49.25315,-123.17653,118,30,1.9,4.74,2,0,4,0,1,0,4427.83,333.7,679.74,88.62,842.92
11102652,49.2691,-123.10345,150,365,0.37,4.97,1,3,14,18,3,1,500.62,64.99,56.04,200.83,253.79
11207279,49.29236,-123.13609,119,30,0.85,4.91,2,0,13,52,6,5,1397.2,123.42,89.47,43.79,88.94
11261229,49.27214050292969,-123.0706558227539,270,5,1.39,4.8,2,1,11,46,4,4,933.55,82.6,61.99,152.31,263.79
11344307,49.2666,-123.09449,81,30,0.19,4.93,1,2,13,9,3,1,831.46,36.97,430.63,90.92,460.32
11361362,49.25747,-123.07134,300,5,0.21,4.61,3,2,7,7,3,0,513.26,100.46,229.29,91.69,832.54
11378706,49.26823,-123.16443,350,7,0.13,4.18,3,0,15,17,2,1,3164.0,21.75,33.1,408.52,469.58
11393844,49.27779,-123.08743,358,30,1.57,4.95,3,1,14,2,4,0,880.42,130.97,377.35,62.06,766.44
11401593,49.25919,-123.16995,299,5,1.99,4.99,2,0,14,2,1,1,3881.39,152.85,206.77,314.44,341.83
11441600,49.27431,-123.15094,93,30,0.6,4.75,1,0,6,18,3,1,2106.57,228.83,202.63,461.6,433.68
11512985,49.2477,-123.11188,185,5,1.68,4.93,2,1,15,3,1,0,330.35,177.22,340.36,417.29,761.71
11548616,49.28024,-123.04351,93,3,2.09,4.92,1,0,13,5,4,0,2299.06,45.74,159.44,192.1,899.35
11588321,49.27864,-123.11727,350,2,0.26,4.91,1,8,35,88,7,3,437.27,94.07,30.19,120.82,160.59
11638140,49.26907,-123.17436,580,3,1.67,4.97,3,0,10,4,6,0,3853.95,59.59,272.89,314.85,532.29
11677580,49.27928,-123.1249,185,7,1.57,4.92,1,4,35,96,5,5,570.34,50.32,82.98,177.46,243.4
11851708,49.24992,-123.10578,145,3,2.33,4.84,1,1,11,21,0,2,734.14,112.3,319.0,511.63,362.58
11868866,49.27922,-123.12049,400,2,2.18,4.59,2,7,44,121,6,5,385.93,95.46,23.34,130.37,108.22
11906047,49.24993,-123.0749,210,2,1.69,4.89,2,0,20,18,1,3,1381.27,47.98,79.3,256.1,137.54
11922799,49.27539,-123.13316,120,30,0.51,4.79,1,1,16,20,4,2,822.0,21.62,136.41,81.83,192.48
11950920,49.27017,-123.20673,141,4,2.32,4.92,1,0,11,1,3,0,6173.25,128.84,427.9,329.63,1496.6
12044153,49.26045,-123.16306,195,30,0.39,4.55,2,0,14,8,2,2,3372.05,340.87,326.99,278.97,344.73
12083773,49.27046,-123.1572,135,3,0.65,4.89,2,0,10,25,0,2,2600.5,272.68,160.02,529.66,190.45
12156919,49.28021,-123.06581,190,30,0.17,4.93,2,0,14,11,1,1,1868.8,110.21,147.53,360.08,96.37
12157772,49.22312,-123.0865,95,2,1.3,4.79,1,0,13,5,0,2,2177.28,264.8,337.04,712.69,398.74
12209150,49.28641,-123.11897,153,1,0.73,4.95,1,6,51,75,6,4,105.63,53.06,53.78,134.15,92.04
12210228,49.28622,-123.119,150,1,0.93,4.79,1,6,52,78,6,4,87.79,31.84,68.86,119.82,107.9
12211949,49.27858,-123.12091,184,7,0.98,4.86,1,6,46,126,6,6,455.25,57.85,87.4,175.18,57.02
12242607,49.28167,-123.12342,250,30,0.13,4.82,1,6,39,92,6,5,358.81,110.83,23.93,227.26,125.04
12245225,49.27235,-123.16137,109,30,0.64,4.77,1,0,8,11,4,1,2873.46,96.88,445.71,262.7,449.41
12285968,49.2495,-123.08574,205,1,7.25,4.82,2,0,13,13,1,2,1828.09,114.55,300.55,205.91,465.04
12294424,49.25926,-123.08486,275,7,0.25,4.95,2,1,9,14,2,0,840.12,317.3,410.64,452.82,512.23
12304783,49.27648,-123.04172,145,2,3.11,4.94,2,0,7,0,1,0,1861.58,163.35,556.62,446.02,891.56
12309772,49.28692,-123.12493,400,2,2.21,4.65,2,6,35,76,6,3,397.49,14.01,19.58,44.74,108.68
12321367,49.28295,-123.10105,150,30,0.21,4.86,1,4,30,55,6,2,717.69,100.8,111.53,184.4,196.58
12345888,49.26448,-123.12735,170,2,1.08,4.88,2,2,18,24,4,0,876.53,108.82,97.35,155.62,774.83
12391067,49.28252,-123.12331,110,30,0.4,5.0,1,7,43,94,7,5,339.63,57.63,23.13,190.89,122.28
12423800,49.24887,-123.18715,350,5,1.05,4.87,3,0,8,8,1,1,5176.88,162.14,125.98,368.62,139.56
12490989,49.27049,-123.16668,219,3,0.77,4.8,2,0,12,9,5,0,3279.48,105.14,226.18,187.14,701.76
12511561,49.26567,-123.13877,89,30,0.05,4.5,1,0,27,29,5,1,1571.47,30.47,89.43,211.48,379.68
12522873,49.28188,-123.10724,185,2,0.1,4.67,1,6,43,58,8,4,314.22,29.67,54.64,189.27,75.52
12542874,49.25859,-123.07775,325,5,0.35,4.97,3,3,13,0,4,0,723.92,86.7,571.59,256.71,717.02
12547979,49.27972,-123.11957,199,30,0.31,4.54,1,8,40,108,5,5,313.46,141.43,81.8,85.63,102.92
12603779,49.26367,-123.15108,120,180,0.13,4.7,1,0,15,20,2,2,2437.45,26.69,138.63,266.0,82.04
12604369,49.25394,-123.10394,199,1,4.46,4.85,1,0,8,26,4,0,1012.61,218.2,182.52,89.61,514.1
12604736,49.2847,-123.13973,158,30,0.84,4.51,1,0,20,32,5,2,1448.21,91.29,191.31,158.72,114.78
12606189,49.27936,-123.12572,127,30,0.53,4.87,1,4,34,88,3,5,603.43,93.62,79.32,144.61,303.02
12611121,49.2153,-123.14121,190,30,0.87,4.76,3,0,15,12,2,0,1870.18,63.99,208.71,95.87,672.66
12791718,49.21658,-123.10693,101,2,0.62,4.25,2,0,8,2,1,0,1061.91,349.35,449.51,81.49,940.83
12798674,49.25348,-123.12639,230,3,1.27,4.92,1,1,12,3,2,1,903.62,78.92,247.2,305.94,455.15
12815958,49.21037,-123.11773,135,30,0.92,4.74,2,1,6,3,2,1,98.59,137.01,63.75,126.34,135.69
12853613,49.28374,-123.10238,333,2,2.85,4.7,2,5,26,47,5,2,690.64,64.99,31.55,196.75,309.75
12952602,49.24931,-123.09618,209,4,0.16,4.85,4,0,16,31,1,2,1426.36,90.32,339.79,266.93,338.88
13007169,49.27488,-123.11524,150,30,0.07,5.0,2,5,16,52,5,2,485.02,93.7,81.96,164.99,370.44
13065799,49.28125,-123.12762,175,30,0.19,4.94,1,4,31,95,2,3,666.22,78.33,44.49,122.51,222.67
13093588,49.27754,-123.12414,150,30,0.3,4.96,1,4,38,104,6,5,371.14,90.22,59.76,97.95,201.25
13095062,49.25061,-123.11302,150,30,0.15,5.0,3,1,14,7,0,1,258.89,183.38,171.01,607.93,441.74
13111653,49.27894,-123.10754,200,30,0.32,4.81,9,8,30,35,9,2,138.2,33.07,47.95,205.4,118.89
13205734,49.25977,-123.05534,101,2,3.26,4.84,1,1,13,7,0,0,737.58,117.03,232.57,567.81,1173.0
13274735,49.26493,-123.06927,162,30,3.8,4.87,1,3,17,24,2,3,227.15,42.92,59.86,234.1,18.31
13284025,49.23124,-123.09689,180,3,1.62,4.9,1,0,20,3,1,1,1448.19,210.74,446.61,197.87,485.51
13284465,49.278938,-123.107872,330,2,4.03,4.82,3,8,32,34,9,3,116.24,18.93,58.01,227.32,112.59
13297246,49.27927,-123.1165,239,1,0.05,4.5,1,8,35,73,6,4,388.0,22.51,20.98,159.25,113.8
13317612,49.27781,-123.12976,275,4,2.51,4.93,1,2,31,74,4,5,676.11,89.52,98.16,336.08,127.91
13350002,49.24975,-123.10195,218,3,1.47,4.79,2,0,14,28,2,2,1009.48,105.56,54.8,369.12,84.52
13358432,49.25456,-123.03492,60,30,0.44,4.58,2,2,13,2,2,0,696.73,107.84,459.47,328.88,1807.49
13396760,49.2505,-123.10522,306,3,0.19,4.78,3,1,12,20,2,2,784.06,174.48,292.39,443.51,330.98
13416108,49.28259,-123.10313,310,2,3.82,4.87,2,5,37,61,6,3,571.84,47.92,51.69,143.61,239.15
13452560,49.26158,-123.08473,62,5,0.45,4.62,1,1,9,8,3,1,622.67,84.92,270.07,383.92,374.24
13525164,49.28235,-123.13587,99,30,1.57,4.91,1,0,17,26,3,3,1220.5,87.35,84.22,455.22,220.0
13606952,49.27964,-123.10663,235,2,2.46,4.87,1,8,37,53,9,4,196.33,9.33,57.41,118.8,114.18
13607124,49.2203,-123.03021,148,30,1.15,4.78,2,0,17,0,4,0,1650.3,160.35,554.21,69.28,729.32
13607164,49.25814,-123.07511,145,30,0.75,4.86,1,3,15,5,5,0,599.6,231.72,407.44,224.91,768.2
13617271,49.27562,-123.06066,84,100,0.14,4.18,3,0,4,1,1,0,1519.1,335.11,401.55,325.24,543.65
13619735,49.27995,-123.10903,235,3,5.91,4.86,1,7,38,48,9,3,64.68,125.69,32.89,175.84,64.77
13620049,49.28378,-123.10877,340,120,0.07,5.0,2,7,44,60,4,3,302.23,54.69,46.93,207.22,178.53
13621955,49.27216,-123.20664,800,2,0.95,4.79,5,0,10,1,2,0,6153.14,133.74,278.43,121.47,1539.73
13659871,49.26077,-123.18099,450,2,0.1,4.75,2,0,18,10,2,1,4552.2,242.09,369.23,276.87,457.4
13673539,49.25976,-123.06033,198,30,1.39,4.78,1,2,12,7,1,0,678.73,284.24,319.93,477.99,874.21
13684395,49.27669,-123.05378,115,1,0.68,4.72,2,0,5,3,1,0,1863.78,220.33,480.31,407.84,530.24
13701691,49.24032,-123.06304,82,1,4.99,4.75,1,0,16,33,0,3,1030.39,140.25,138.24,566.26,214.12
13744819,49.27662,-123.12756,88,90,0.05,4.75,1,2,36,86,5,5,471.08,38.08,14.13,248.11,207.41
13766869,49.27975,-123.11984,100,30,0.8,4.91,1,8,40,108,5,5,315.1,129.85,66.25,102.96,111.35
13767831,49.26686,-123.14629,160,30,0.04,5.0,2,0,15,38,3,2,1964.41,137.34,69.16,243.3,270.24
13784356,49.27765175324736,-123.1308774543983,121,30,0.71,4.63,1,1,29,64,3,5,737.29,30.77,39.96,287.0,106.68
13815501,49.28262,-123.1168,168,3,0.05,4.75,2,8,70,83,7,4,87.16,71.59,72.55,224.16,108.1
13829747,49.2611,-123.11037,180,2,3.46,4.8,2,2,17,23,2,4,357.34,234.31,244.82,236.13,368.08
13831080,49.27971,-123.11618,150,30,0.22,4.94,1,8,40,74,6,5,354.7,61.7,49.94,190.76,101.59
13858633,49.27968,-123.1088,471,3,0.16,4.62,2,7,37,44,9,3,48.55,110.78,14.84,178.19,55.84
13863209,49.27391,-123.10143,350,3,0.38,4.65,2,3,40,8,7,1,110.53,65.48,206.36,120.52,485.72
13885190,49.25996,-123.09479,171,3,0.21,4.56,1,0,21,30,4,4,1309.74,124.02,248.68,286.97,321.68
13991632,49.26399259999999,-123.0820291,170,1,3.55,4.73,2,3,16,2,4,0,292.62,186.37,287.56,154.46,569.57
13994841,49.28437,-123.11711,122,30,2.11,4.74,1,7,68,79,6,5,148.62,21.19,48.14,276.17,88.9
13998682,49.27823,-123.13062,169,180,0.81,4.93,2,2,30,66,3,4,753.85,50.83,66.13,353.94,166.19
13999349,49.28801,-123.12491,255,30,0.17,5.0,2,5,30,71,6,3,454.1,84.58,83.45,165.04,216.56
